year,category1,category2,category1_index,category2_index,exchange
2006 to 2007,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2006 to 2007,Aquaculture,Natural Forest,1,7,0.0
2006 to 2007,Aquaculture,Non Observed,1,8,0.0
2006 to 2007,Aquaculture,Other Non Vegetated Area,1,9,0.0
2006 to 2007,Aquaculture,Pasture,1,10,0.0
2006 to 2007,Aquaculture,"River, Lake and Ocean",1,11,0.0
2006 to 2007,Aquaculture,Rocky outcrop,1,12,0.0
2006 to 2007,Aquaculture,Urban Infrastructure,1,13,0.0
2006 to 2007,Aquaculture,Wetland,1,14,0.0
2006 to 2007,Beach and Dune,Forest Plantation,2,3,0.0
2006 to 2007,Beach and Dune,Grassland,2,4,0.0
2006 to 2007,Beach and Dune,Mining,2,5,0.0
2006 to 2007,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2006 to 2007,Beach and Dune,Natural Forest,2,7,0.0
2006 to 2007,Beach and Dune,Non Observed,2,8,0.0
2006 to 2007,Beach and Dune,Other Non Vegetated Area,2,9,4.0
2006 to 2007,Beach and Dune,Pasture,2,10,0.0
2006 to 2007,Beach and Dune,"River, Lake and Ocean",2,11,0.0
2006 to 2007,Beach and Dune,Rocky outcrop,2,12,0.0
2006 to 2007,Beach and Dune,Urban Infrastructure,2,13,0.0
2006 to 2007,Beach and Dune,Wetland,2,14,0.0
2006 to 2007,Forest Plantation,Grassland,3,4,15.0
2006 to 2007,Forest Plantation,Mining,3,5,0.0
2006 to 2007,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2006 to 2007,Forest Plantation,Natural Forest,3,7,0.0
2006 to 2007,Forest Plantation,Non Observed,3,8,0.0
2006 to 2007,Forest Plantation,Other Non Vegetated Area,3,9,0.0
2006 to 2007,Forest Plantation,Pasture,3,10,0.0
2006 to 2007,Forest Plantation,"River, Lake and Ocean",3,11,0.0
2006 to 2007,Forest Plantation,Rocky outcrop,3,12,0.0
2006 to 2007,Forest Plantation,Urban Infrastructure,3,13,0.0
2006 to 2007,Forest Plantation,Wetland,3,14,0.0
2006 to 2007,Grassland,Mining,4,5,0.0
2006 to 2007,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2006 to 2007,Grassland,Natural Forest,4,7,0.0
2006 to 2007,Grassland,Non Observed,4,8,0.0
2006 to 2007,Grassland,Other Non Vegetated Area,4,9,0.0
2006 to 2007,Grassland,Pasture,4,10,0.0
2006 to 2007,Grassland,"River, Lake and Ocean",4,11,0.0
2006 to 2007,Grassland,Rocky outcrop,4,12,1.0
2006 to 2007,Grassland,Urban Infrastructure,4,13,1.0
2006 to 2007,Grassland,Wetland,4,14,1.0
2006 to 2007,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
2006 to 2007,Mining,Natural Forest,5,7,0.0
2006 to 2007,Mining,Non Observed,5,8,0.0
2006 to 2007,Mining,Other Non Vegetated Area,5,9,0.0
2006 to 2007,Mining,Pasture,5,10,0.0
2006 to 2007,Mining,"River, Lake and Ocean",5,11,0.0
2006 to 2007,Mining,Rocky outcrop,5,12,0.0
2006 to 2007,Mining,Urban Infrastructure,5,13,0.0
2006 to 2007,Mining,Wetland,5,14,0.0
2006 to 2007,Mosaic of Agriculture and Pasture,Natural Forest,6,7,0.0
2006 to 2007,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
2006 to 2007,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,9,0.0
2006 to 2007,Mosaic of Agriculture and Pasture,Pasture,6,10,0.0
2006 to 2007,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,11,0.0
2006 to 2007,Mosaic of Agriculture and Pasture,Rocky outcrop,6,12,0.0
2006 to 2007,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,13,0.0
2006 to 2007,Mosaic of Agriculture and Pasture,Wetland,6,14,0.0
2006 to 2007,Natural Forest,Non Observed,7,8,0.0
2006 to 2007,Natural Forest,Other Non Vegetated Area,7,9,0.0
2006 to 2007,Natural Forest,Pasture,7,10,0.0
2006 to 2007,Natural Forest,"River, Lake and Ocean",7,11,0.0
2006 to 2007,Natural Forest,Rocky outcrop,7,12,0.0
2006 to 2007,Natural Forest,Urban Infrastructure,7,13,0.0
2006 to 2007,Natural Forest,Wetland,7,14,0.0
2006 to 2007,Non Observed,Other Non Vegetated Area,8,9,10.0
2006 to 2007,Non Observed,Pasture,8,10,0.0
2006 to 2007,Non Observed,"River, Lake and Ocean",8,11,0.0
2006 to 2007,Non Observed,Rocky outcrop,8,12,0.0
2006 to 2007,Non Observed,Urban Infrastructure,8,13,0.0
2006 to 2007,Non Observed,Wetland,8,14,0.0
2006 to 2007,Other Non Vegetated Area,Pasture,9,10,0.0
2006 to 2007,Other Non Vegetated Area,"River, Lake and Ocean",9,11,0.0
2006 to 2007,Other Non Vegetated Area,Rocky outcrop,9,12,6.0
2006 to 2007,Other Non Vegetated Area,Urban Infrastructure,9,13,0.0
2006 to 2007,Other Non Vegetated Area,Wetland,9,14,0.0
2006 to 2007,Pasture,"River, Lake and Ocean",10,11,0.0
2006 to 2007,Pasture,Rocky outcrop,10,12,0.0
2006 to 2007,Pasture,Urban Infrastructure,10,13,0.0
2006 to 2007,Pasture,Wetland,10,14,0.0
2006 to 2007,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
2006 to 2007,"River, Lake and Ocean",Urban Infrastructure,11,13,0.0
2006 to 2007,"River, Lake and Ocean",Wetland,11,14,0.0
2006 to 2007,Rocky outcrop,Urban Infrastructure,12,13,0.0
2006 to 2007,Rocky outcrop,Wetland,12,14,0.0
2006 to 2007,Urban Infrastructure,Wetland,13,14,0.0
2007 to 2008,Agriculture,Aquaculture,0,1,0.0
2007 to 2008,Agriculture,Beach and Dune,0,2,0.0
2007 to 2008,Agriculture,Forest Plantation,0,3,580.0
2007 to 2008,Agriculture,Grassland,0,4,101501.0
2007 to 2008,Agriculture,Mining,0,5,0.0
2007 to 2008,Agriculture,Mosaic of Agriculture and Pasture,0,6,0.0
2007 to 2008,Agriculture,Natural Forest,0,7,7263.0
2007 to 2008,Agriculture,Non Observed,0,8,0.0
2007 to 2008,Agriculture,Other Non Vegetated Area,0,9,1738.0
2007 to 2008,Agriculture,Pasture,0,10,0.0
2007 to 2008,Agriculture,"River, Lake and Ocean",0,11,1332.0
2007 to 2008,Agriculture,Rocky outcrop,0,12,2.0
2007 to 2008,Agriculture,Urban Infrastructure,0,13,0.0
2007 to 2008,Agriculture,Wetland,0,14,440.0
2007 to 2008,Aquaculture,Beach and Dune,1,2,0.0
2007 to 2008,Aquaculture,Forest Plantation,1,3,0.0
2007 to 2008,Aquaculture,Grassland,1,4,0.0
2007 to 2008,Aquaculture,Mining,1,5,0.0
2007 to 2008,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2007 to 2008,Aquaculture,Natural Forest,1,7,0.0
2007 to 2008,Aquaculture,Non Observed,1,8,0.0
2007 to 2008,Aquaculture,Other Non Vegetated Area,1,9,0.0
2007 to 2008,Aquaculture,Pasture,1,10,0.0
2007 to 2008,Aquaculture,"River, Lake and Ocean",1,11,0.0
2007 to 2008,Aquaculture,Rocky outcrop,1,12,0.0
2007 to 2008,Aquaculture,Urban Infrastructure,1,13,0.0
2007 to 2008,Aquaculture,Wetland,1,14,0.0
2007 to 2008,Beach and Dune,Forest Plantation,2,3,0.0
2007 to 2008,Beach and Dune,Grassland,2,4,0.0
2007 to 2008,Beach and Dune,Mining,2,5,0.0
2007 to 2008,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2007 to 2008,Beach and Dune,Natural Forest,2,7,0.0
2007 to 2008,Beach and Dune,Non Observed,2,8,0.0
2007 to 2008,Beach and Dune,Other Non Vegetated Area,2,9,4.0
2007 to 2008,Beach and Dune,Pasture,2,10,0.0
2007 to 2008,Beach and Dune,"River, Lake and Ocean",2,11,0.0
2007 to 2008,Beach and Dune,Rocky outcrop,2,12,0.0
2007 to 2008,Beach and Dune,Urban Infrastructure,2,13,0.0
2007 to 2008,Beach and Dune,Wetland,2,14,0.0
2007 to 2008,Forest Plantation,Grassland,3,4,54.0
2007 to 2008,Forest Plantation,Mining,3,5,0.0
2007 to 2008,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2007 to 2008,Forest Plantation,Natural Forest,3,7,0.0
2007 to 2008,Forest Plantation,Non Observed,3,8,0.0
2007 to 2008,Forest Plantation,Other Non Vegetated Area,3,9,0.0
2007 to 2008,Forest Plantation,Pasture,3,10,0.0
2007 to 2008,Forest Plantation,"River, Lake and Ocean",3,11,0.0
2007 to 2008,Forest Plantation,Rocky outcrop,3,12,0.0
2007 to 2008,Forest Plantation,Urban Infrastructure,3,13,0.0
2007 to 2008,Forest Plantation,Wetland,3,14,0.0
2007 to 2008,Grassland,Mining,4,5,0.0
2007 to 2008,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2007 to 2008,Grassland,Natural Forest,4,7,0.0
2007 to 2008,Grassland,Non Observed,4,8,0.0
2007 to 2008,Grassland,Other Non Vegetated Area,4,9,0.0
2007 to 2008,Grassland,Pasture,4,10,0.0
2007 to 2008,Grassland,"River, Lake and Ocean",4,11,0.0
2007 to 2008,Grassland,Rocky outcrop,4,12,1.0
2007 to 2008,Grassland,Urban Infrastructure,4,13,1.0
2007 to 2008,Grassland,Wetland,4,14,1.0
2007 to 2008,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
2007 to 2008,Mining,Natural Forest,5,7,0.0
2007 to 2008,Mining,Non Observed,5,8,0.0
2007 to 2008,Mining,Other Non Vegetated Area,5,9,0.0
2007 to 2008,Mining,Pasture,5,10,0.0
2007 to 2008,Mining,"River, Lake and Ocean",5,11,0.0
2007 to 2008,Mining,Rocky outcrop,5,12,0.0
2007 to 2008,Mining,Urban Infrastructure,5,13,0.0
2007 to 2008,Mining,Wetland,5,14,0.0
2007 to 2008,Mosaic of Agriculture and Pasture,Natural Forest,6,7,0.0
2007 to 2008,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
2007 to 2008,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,9,0.0
2007 to 2008,Mosaic of Agriculture and Pasture,Pasture,6,10,0.0
2007 to 2008,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,11,0.0
2007 to 2008,Mosaic of Agriculture and Pasture,Rocky outcrop,6,12,0.0
2007 to 2008,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,13,0.0
2007 to 2008,Mosaic of Agriculture and Pasture,Wetland,6,14,0.0
2007 to 2008,Natural Forest,Non Observed,7,8,0.0
2007 to 2008,Natural Forest,Other Non Vegetated Area,7,9,0.0
2007 to 2008,Natural Forest,Pasture,7,10,0.0
2007 to 2008,Natural Forest,"River, Lake and Ocean",7,11,0.0
2007 to 2008,Natural Forest,Rocky outcrop,7,12,0.0
2007 to 2008,Natural Forest,Urban Infrastructure,7,13,0.0
2007 to 2008,Natural Forest,Wetland,7,14,0.0
2007 to 2008,Non Observed,Other Non Vegetated Area,8,9,4.0
2007 to 2008,Non Observed,Pasture,8,10,0.0
2007 to 2008,Non Observed,"River, Lake and Ocean",8,11,0.0
2007 to 2008,Non Observed,Rocky outcrop,8,12,0.0
2007 to 2008,Non Observed,Urban Infrastructure,8,13,0.0
2007 to 2008,Non Observed,Wetland,8,14,0.0
2007 to 2008,Other Non Vegetated Area,Pasture,9,10,0.0
2007 to 2008,Other Non Vegetated Area,"River, Lake and Ocean",9,11,0.0
2007 to 2008,Other Non Vegetated Area,Rocky outcrop,9,12,9.0
2007 to 2008,Other Non Vegetated Area,Urban Infrastructure,9,13,0.0
2007 to 2008,Other Non Vegetated Area,Wetland,9,14,0.0
2007 to 2008,Pasture,"River, Lake and Ocean",10,11,0.0
2007 to 2008,Pasture,Rocky outcrop,10,12,0.0
2007 to 2008,Pasture,Urban Infrastructure,10,13,0.0
2007 to 2008,Pasture,Wetland,10,14,0.0
2007 to 2008,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
2007 to 2008,"River, Lake and Ocean",Urban Infrastructure,11,13,0.0
2007 to 2008,"River, Lake and Ocean",Wetland,11,14,0.0
2007 to 2008,Rocky outcrop,Urban Infrastructure,12,13,0.0
2007 to 2008,Rocky outcrop,Wetland,12,14,0.0
2007 to 2008,Urban Infrastructure,Wetland,13,14,0.0
2008 to 2009,Agriculture,Aquaculture,0,1,0.0
2008 to 2009,Agriculture,Beach and Dune,0,2,16.0
2008 to 2009,Agriculture,Forest Plantation,0,3,626.0
2008 to 2009,Agriculture,Grassland,0,4,112168.0
2008 to 2009,Agriculture,Mining,0,5,0.0
2008 to 2009,Agriculture,Mosaic of Agriculture and Pasture,0,6,0.0
2008 to 2009,Agriculture,Natural Forest,0,7,8829.0
2008 to 2009,Agriculture,Non Observed,0,8,0.0
2008 to 2009,Agriculture,Other Non Vegetated Area,0,9,784.0
2008 to 2009,Agriculture,Pasture,0,10,0.0
2008 to 2009,Agriculture,"River, Lake and Ocean",0,11,1148.0
2008 to 2009,Agriculture,Rocky outcrop,0,12,22.0
2008 to 2009,Agriculture,Urban Infrastructure,0,13,0.0
2008 to 2009,Agriculture,Wetland,0,14,303.0
2008 to 2009,Aquaculture,Beach and Dune,1,2,0.0
2008 to 2009,Aquaculture,Forest Plantation,1,3,0.0
2008 to 2009,Aquaculture,Grassland,1,4,0.0
2008 to 2009,Aquaculture,Mining,1,5,0.0
2008 to 2009,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2008 to 2009,Aquaculture,Natural Forest,1,7,0.0
2008 to 2009,Aquaculture,Non Observed,1,8,0.0
2008 to 2009,Aquaculture,Other Non Vegetated Area,1,9,0.0
2008 to 2009,Aquaculture,Pasture,1,10,0.0
2008 to 2009,Aquaculture,"River, Lake and Ocean",1,11,0.0
2008 to 2009,Aquaculture,Rocky outcrop,1,12,0.0
2008 to 2009,Aquaculture,Urban Infrastructure,1,13,0.0
2008 to 2009,Aquaculture,Wetland,1,14,0.0
2008 to 2009,Beach and Dune,Forest Plantation,2,3,0.0
2008 to 2009,Beach and Dune,Grassland,2,4,0.0
2008 to 2009,Beach and Dune,Mining,2,5,0.0
2008 to 2009,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2008 to 2009,Beach and Dune,Natural Forest,2,7,0.0
2008 to 2009,Beach and Dune,Non Observed,2,8,0.0
2008 to 2009,Beach and Dune,Other Non Vegetated Area,2,9,3.0
2008 to 2009,Beach and Dune,Pasture,2,10,0.0
2008 to 2009,Beach and Dune,"River, Lake and Ocean",2,11,0.0
2008 to 2009,Beach and Dune,Rocky outcrop,2,12,0.0
2008 to 2009,Beach and Dune,Urban Infrastructure,2,13,0.0
2008 to 2009,Beach and Dune,Wetland,2,14,0.0
2008 to 2009,Forest Plantation,Grassland,3,4,106.0
2008 to 2009,Forest Plantation,Mining,3,5,0.0
2008 to 2009,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2008 to 2009,Forest Plantation,Natural Forest,3,7,0.0
2008 to 2009,Forest Plantation,Non Observed,3,8,0.0
2008 to 2009,Forest Plantation,Other Non Vegetated Area,3,9,0.0
2008 to 2009,Forest Plantation,Pasture,3,10,0.0
2008 to 2009,Forest Plantation,"River, Lake and Ocean",3,11,0.0
2008 to 2009,Forest Plantation,Rocky outcrop,3,12,0.0
2008 to 2009,Forest Plantation,Urban Infrastructure,3,13,0.0
2008 to 2009,Forest Plantation,Wetland,3,14,0.0
2008 to 2009,Grassland,Mining,4,5,0.0
2008 to 2009,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2008 to 2009,Grassland,Natural Forest,4,7,0.0
2008 to 2009,Grassland,Non Observed,4,8,0.0
2008 to 2009,Grassland,Other Non Vegetated Area,4,9,0.0
2008 to 2009,Grassland,Pasture,4,10,0.0
2008 to 2009,Grassland,"River, Lake and Ocean",4,11,0.0
2008 to 2009,Grassland,Rocky outcrop,4,12,24.0
2008 to 2009,Grassland,Urban Infrastructure,4,13,0.0
2008 to 2009,Grassland,Wetland,4,14,0.0
2008 to 2009,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
2008 to 2009,Mining,Natural Forest,5,7,0.0
2008 to 2009,Mining,Non Observed,5,8,0.0
2008 to 2009,Mining,Other Non Vegetated Area,5,9,0.0
2008 to 2009,Mining,Pasture,5,10,0.0
2008 to 2009,Mining,"River, Lake and Ocean",5,11,0.0
2008 to 2009,Mining,Rocky outcrop,5,12,0.0
2008 to 2009,Mining,Urban Infrastructure,5,13,0.0
2008 to 2009,Mining,Wetland,5,14,0.0
2008 to 2009,Mosaic of Agriculture and Pasture,Natural Forest,6,7,0.0
2008 to 2009,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
2008 to 2009,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,9,0.0
2008 to 2009,Mosaic of Agriculture and Pasture,Pasture,6,10,0.0
2008 to 2009,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,11,0.0
2008 to 2009,Mosaic of Agriculture and Pasture,Rocky outcrop,6,12,0.0
2008 to 2009,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,13,0.0
2008 to 2009,Mosaic of Agriculture and Pasture,Wetland,6,14,0.0
2008 to 2009,Natural Forest,Non Observed,7,8,0.0
2008 to 2009,Natural Forest,Other Non Vegetated Area,7,9,0.0
2008 to 2009,Natural Forest,Pasture,7,10,0.0
2008 to 2009,Natural Forest,"River, Lake and Ocean",7,11,0.0
2008 to 2009,Natural Forest,Rocky outcrop,7,12,0.0
2008 to 2009,Natural Forest,Urban Infrastructure,7,13,0.0
2008 to 2009,Natural Forest,Wetland,7,14,0.0
2008 to 2009,Non Observed,Other Non Vegetated Area,8,9,10.0
2008 to 2009,Non Observed,Pasture,8,10,0.0
2008 to 2009,Non Observed,"River, Lake and Ocean",8,11,0.0
2008 to 2009,Non Observed,Rocky outcrop,8,12,0.0
2008 to 2009,Non Observed,Urban Infrastructure,8,13,0.0
2008 to 2009,Non Observed,Wetland,8,14,0.0
2008 to 2009,Other Non Vegetated Area,Pasture,9,10,0.0
2008 to 2009,Other Non Vegetated Area,"River, Lake and Ocean",9,11,0.0
2008 to 2009,Other Non Vegetated Area,Rocky outcrop,9,12,28.0
2008 to 2009,Other Non Vegetated Area,Urban Infrastructure,9,13,0.0
2008 to 2009,Other Non Vegetated Area,Wetland,9,14,0.0
2008 to 2009,Pasture,"River, Lake and Ocean",10,11,0.0
2008 to 2009,Pasture,Rocky outcrop,10,12,0.0
2008 to 2009,Pasture,Urban Infrastructure,10,13,0.0
2008 to 2009,Pasture,Wetland,10,14,0.0
2008 to 2009,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
2008 to 2009,"River, Lake and Ocean",Urban Infrastructure,11,13,0.0
2008 to 2009,"River, Lake and Ocean",Wetland,11,14,0.0
2008 to 2009,Rocky outcrop,Urban Infrastructure,12,13,0.0
2008 to 2009,Rocky outcrop,Wetland,12,14,0.0
2008 to 2009,Urban Infrastructure,Wetland,13,14,0.0
2009 to 2010,Agriculture,Aquaculture,0,1,0.0
2009 to 2010,Agriculture,Beach and Dune,0,2,0.0
2009 to 2010,Agriculture,Forest Plantation,0,3,183.0
2009 to 2010,Agriculture,Grassland,0,4,85083.0
2009 to 2010,Agriculture,Mining,0,5,0.0
2009 to 2010,Agriculture,Mosaic of Agriculture and Pasture,0,6,0.0
2009 to 2010,Agriculture,Natural Forest,0,7,6986.0
2009 to 2010,Agriculture,Non Observed,0,8,0.0
2009 to 2010,Agriculture,Other Non Vegetated Area,0,9,614.0
2009 to 2010,Agriculture,Pasture,0,10,0.0
2009 to 2010,Agriculture,"River, Lake and Ocean",0,11,1909.0
2009 to 2010,Agriculture,Rocky outcrop,0,12,2.0
2009 to 2010,Agriculture,Urban Infrastructure,0,13,0.0
2009 to 2010,Agriculture,Wetland,0,14,223.0
2009 to 2010,Aquaculture,Beach and Dune,1,2,0.0
2009 to 2010,Aquaculture,Forest Plantation,1,3,0.0
2009 to 2010,Aquaculture,Grassland,1,4,0.0
2009 to 2010,Aquaculture,Mining,1,5,0.0
2009 to 2010,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2009 to 2010,Aquaculture,Natural Forest,1,7,0.0
2009 to 2010,Aquaculture,Non Observed,1,8,0.0
2009 to 2010,Aquaculture,Other Non Vegetated Area,1,9,0.0
2009 to 2010,Aquaculture,Pasture,1,10,0.0
2009 to 2010,Aquaculture,"River, Lake and Ocean",1,11,0.0
2009 to 2010,Aquaculture,Rocky outcrop,1,12,0.0
2009 to 2010,Aquaculture,Urban Infrastructure,1,13,0.0
2009 to 2010,Aquaculture,Wetland,1,14,0.0
2009 to 2010,Beach and Dune,Forest Plantation,2,3,0.0
2009 to 2010,Beach and Dune,Grassland,2,4,0.0
2009 to 2010,Beach and Dune,Mining,2,5,0.0
2009 to 2010,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2009 to 2010,Beach and Dune,Natural Forest,2,7,0.0
2009 to 2010,Beach and Dune,Non Observed,2,8,0.0
2009 to 2010,Beach and Dune,Other Non Vegetated Area,2,9,5.0
2009 to 2010,Beach and Dune,Pasture,2,10,0.0
2009 to 2010,Beach and Dune,"River, Lake and Ocean",2,11,0.0
2009 to 2010,Beach and Dune,Rocky outcrop,2,12,0.0
2009 to 2010,Beach and Dune,Urban Infrastructure,2,13,0.0
2009 to 2010,Beach and Dune,Wetland,2,14,0.0
2009 to 2010,Forest Plantation,Grassland,3,4,27.0
2009 to 2010,Forest Plantation,Mining,3,5,0.0
2009 to 2010,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2009 to 2010,Forest Plantation,Natural Forest,3,7,0.0
2009 to 2010,Forest Plantation,Non Observed,3,8,0.0
2009 to 2010,Forest Plantation,Other Non Vegetated Area,3,9,0.0
2009 to 2010,Forest Plantation,Pasture,3,10,0.0
2009 to 2010,Forest Plantation,"River, Lake and Ocean",3,11,0.0
2009 to 2010,Forest Plantation,Rocky outcrop,3,12,0.0
2009 to 2010,Forest Plantation,Urban Infrastructure,3,13,0.0
2009 to 2010,Forest Plantation,Wetland,3,14,0.0
2009 to 2010,Grassland,Mining,4,5,0.0
2009 to 2010,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2009 to 2010,Grassland,Natural Forest,4,7,0.0
2009 to 2010,Grassland,Non Observed,4,8,0.0
2009 to 2010,Grassland,Other Non Vegetated Area,4,9,0.0
2009 to 2010,Grassland,Pasture,4,10,0.0
2009 to 2010,Grassland,"River, Lake and Ocean",4,11,0.0
2009 to 2010,Grassland,Rocky outcrop,4,12,5.0
2009 to 2010,Grassland,Urban Infrastructure,4,13,1.0
2009 to 2010,Grassland,Wetland,4,14,1.0
2009 to 2010,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
2009 to 2010,Mining,Natural Forest,5,7,0.0
2009 to 2010,Mining,Non Observed,5,8,0.0
2009 to 2010,Mining,Other Non Vegetated Area,5,9,0.0
2009 to 2010,Mining,Pasture,5,10,0.0
2009 to 2010,Mining,"River, Lake and Ocean",5,11,0.0
2009 to 2010,Mining,Rocky outcrop,5,12,0.0
2009 to 2010,Mining,Urban Infrastructure,5,13,0.0
2009 to 2010,Mining,Wetland,5,14,0.0
2009 to 2010,Mosaic of Agriculture and Pasture,Natural Forest,6,7,0.0
2009 to 2010,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
2009 to 2010,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,9,0.0
2009 to 2010,Mosaic of Agriculture and Pasture,Pasture,6,10,0.0
2009 to 2010,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,11,0.0
2009 to 2010,Mosaic of Agriculture and Pasture,Rocky outcrop,6,12,0.0
2009 to 2010,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,13,0.0
2009 to 2010,Mosaic of Agriculture and Pasture,Wetland,6,14,0.0
2009 to 2010,Natural Forest,Non Observed,7,8,0.0
2009 to 2010,Natural Forest,Other Non Vegetated Area,7,9,0.0
2009 to 2010,Natural Forest,Pasture,7,10,0.0
2009 to 2010,Natural Forest,"River, Lake and Ocean",7,11,0.0
2009 to 2010,Natural Forest,Rocky outcrop,7,12,0.0
2009 to 2010,Natural Forest,Urban Infrastructure,7,13,0.0
2009 to 2010,Natural Forest,Wetland,7,14,0.0
2009 to 2010,Non Observed,Other Non Vegetated Area,8,9,7.0
2009 to 2010,Non Observed,Pasture,8,10,0.0
2009 to 2010,Non Observed,"River, Lake and Ocean",8,11,0.0
2009 to 2010,Non Observed,Rocky outcrop,8,12,0.0
2009 to 2010,Non Observed,Urban Infrastructure,8,13,0.0
2009 to 2010,Non Observed,Wetland,8,14,0.0
2009 to 2010,Other Non Vegetated Area,Pasture,9,10,0.0
2009 to 2010,Other Non Vegetated Area,"River, Lake and Ocean",9,11,0.0
2009 to 2010,Other Non Vegetated Area,Rocky outcrop,9,12,28.0
2009 to 2010,Other Non Vegetated Area,Urban Infrastructure,9,13,0.0
2009 to 2010,Other Non Vegetated Area,Wetland,9,14,0.0
2009 to 2010,Pasture,"River, Lake and Ocean",10,11,0.0
2009 to 2010,Pasture,Rocky outcrop,10,12,0.0
2009 to 2010,Pasture,Urban Infrastructure,10,13,0.0
2009 to 2010,Pasture,Wetland,10,14,0.0
2009 to 2010,"River, Lake and Ocean",Rocky outcrop,11,12,1.0
2009 to 2010,"River, Lake and Ocean",Urban Infrastructure,11,13,0.0
2009 to 2010,"River, Lake and Ocean",Wetland,11,14,0.0
2009 to 2010,Rocky outcrop,Urban Infrastructure,12,13,0.0
2009 to 2010,Rocky outcrop,Wetland,12,14,0.0
2009 to 2010,Urban Infrastructure,Wetland,13,14,0.0
2010 to 2011,Agriculture,Aquaculture,0,1,0.0
2010 to 2011,Agriculture,Beach and Dune,0,2,0.0
2010 to 2011,Agriculture,Forest Plantation,0,3,271.0
2010 to 2011,Agriculture,Grassland,0,4,122806.0
2010 to 2011,Agriculture,Mining,0,5,0.0
2010 to 2011,Agriculture,Mosaic of Agriculture and Pasture,0,6,0.0
2010 to 2011,Agriculture,Natural Forest,0,7,7079.0
