year,category1,category2,category1_index,category2_index,exchange
1989 to 1990,Non Observed,Urban Infrastructure,7,12,0.0
1989 to 1990,Non Observed,Wetland,7,13,0.0
1989 to 1990,Other Non Vegetated Area,Pasture,8,9,742.0
1989 to 1990,Other Non Vegetated Area,"River, Lake and Ocean",8,10,246.0
1989 to 1990,Other Non Vegetated Area,Salt flat,8,11,0.0
1989 to 1990,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
1989 to 1990,Other Non Vegetated Area,Wetland,8,13,0.0
1989 to 1990,Pasture,"River, Lake and Ocean",9,10,13146.0
1989 to 1990,Pasture,Salt flat,9,11,0.0
1989 to 1990,Pasture,Urban Infrastructure,9,12,0.0
1989 to 1990,Pasture,Wetland,9,13,0.0
1989 to 1990,"River, Lake and Ocean",Salt flat,10,11,3.0
1989 to 1990,"River, Lake and Ocean",Urban Infrastructure,10,12,0.0
1989 to 1990,"River, Lake and Ocean",Wetland,10,13,0.0
1989 to 1990,Salt flat,Urban Infrastructure,11,12,0.0
1989 to 1990,Salt flat,Wetland,11,13,0.0
1989 to 1990,Urban Infrastructure,Wetland,12,13,0.0
1990 to 1991,Agriculture,Beach and Dune,0,1,0.0
1990 to 1991,Agriculture,Forest Plantation,0,2,0.0
1990 to 1991,Agriculture,Grassland,0,3,602.0
1990 to 1991,Agriculture,Mining,0,4,0.0
1990 to 1991,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
1990 to 1991,Agriculture,Natural Forest,0,6,366.0
1990 to 1991,Agriculture,Non Observed,0,7,0.0
1990 to 1991,Agriculture,Other Non Vegetated Area,0,8,0.0
1990 to 1991,Agriculture,Pasture,0,9,9097.0
1990 to 1991,Agriculture,"River, Lake and Ocean",0,10,7.0
1990 to 1991,Agriculture,Salt flat,0,11,0.0
1990 to 1991,Agriculture,Urban Infrastructure,0,12,0.0
1990 to 1991,Agriculture,Wetland,0,13,0.0
1990 to 1991,Beach and Dune,Forest Plantation,1,2,0.0
1990 to 1991,Beach and Dune,Grassland,1,3,0.0
1990 to 1991,Beach and Dune,Mining,1,4,0.0
1990 to 1991,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1990 to 1991,Beach and Dune,Natural Forest,1,6,0.0
1990 to 1991,Beach and Dune,Non Observed,1,7,1.0
1990 to 1991,Beach and Dune,Other Non Vegetated Area,1,8,0.0
1990 to 1991,Beach and Dune,Pasture,1,9,0.0
1990 to 1991,Beach and Dune,"River, Lake and Ocean",1,10,0.0
1990 to 1991,Beach and Dune,Salt flat,1,11,1.0
1990 to 1991,Beach and Dune,Urban Infrastructure,1,12,0.0
1990 to 1991,Beach and Dune,Wetland,1,13,0.0
1990 to 1991,Forest Plantation,Grassland,2,3,14.0
1990 to 1991,Forest Plantation,Mining,2,4,0.0
1990 to 1991,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1990 to 1991,Forest Plantation,Natural Forest,2,6,0.0
1990 to 1991,Forest Plantation,Non Observed,2,7,0.0
1990 to 1991,Forest Plantation,Other Non Vegetated Area,2,8,0.0
1990 to 1991,Forest Plantation,Pasture,2,9,0.0
1990 to 1991,Forest Plantation,"River, Lake and Ocean",2,10,0.0
1990 to 1991,Forest Plantation,Salt flat,2,11,0.0
1990 to 1991,Forest Plantation,Urban Infrastructure,2,12,0.0
1990 to 1991,Forest Plantation,Wetland,2,13,0.0
1990 to 1991,Grassland,Mining,3,4,1.0
1990 to 1991,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1990 to 1991,Grassland,Natural Forest,3,6,0.0
1990 to 1991,Grassland,Non Observed,3,7,22.0
1990 to 1991,Grassland,Other Non Vegetated Area,3,8,22.0
1990 to 1991,Grassland,Pasture,3,9,44.0
1990 to 1991,Grassland,"River, Lake and Ocean",3,10,41999.0
1990 to 1991,Grassland,Salt flat,3,11,245.0
1990 to 1991,Grassland,Urban Infrastructure,3,12,1.0
1990 to 1991,Grassland,Wetland,3,13,0.0
1990 to 1991,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1990 to 1991,Mining,Natural Forest,4,6,0.0
1990 to 1991,Mining,Non Observed,4,7,0.0
1990 to 1991,Mining,Other Non Vegetated Area,4,8,0.0
1990 to 1991,Mining,Pasture,4,9,0.0
1990 to 1991,Mining,"River, Lake and Ocean",4,10,0.0
1990 to 1991,Mining,Salt flat,4,11,0.0
1990 to 1991,Mining,Urban Infrastructure,4,12,0.0
1990 to 1991,Mining,Wetland,4,13,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
1990 to 1991,Natural Forest,Non Observed,6,7,58.0
1990 to 1991,Natural Forest,Other Non Vegetated Area,6,8,58.0
1990 to 1991,Natural Forest,Pasture,6,9,238.0
1990 to 1991,Natural Forest,"River, Lake and Ocean",6,10,103457.0
1990 to 1991,Natural Forest,Salt flat,6,11,8.0
1990 to 1991,Natural Forest,Urban Infrastructure,6,12,1.0
1990 to 1991,Natural Forest,Wetland,6,13,0.0
1990 to 1991,Non Observed,Other Non Vegetated Area,7,8,0.0
1990 to 1991,Non Observed,Pasture,7,9,0.0
1990 to 1991,Non Observed,"River, Lake and Ocean",7,10,7.0
1990 to 1991,Non Observed,Salt flat,7,11,1.0
1990 to 1991,Non Observed,Urban Infrastructure,7,12,0.0
1990 to 1991,Non Observed,Wetland,7,13,0.0
1990 to 1991,Other Non Vegetated Area,Pasture,8,9,196.0
1990 to 1991,Other Non Vegetated Area,"River, Lake and Ocean",8,10,191.0
1990 to 1991,Other Non Vegetated Area,Salt flat,8,11,0.0
1990 to 1991,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
1990 to 1991,Other Non Vegetated Area,Wetland,8,13,0.0
1990 to 1991,Pasture,"River, Lake and Ocean",9,10,10263.0
1990 to 1991,Pasture,Salt flat,9,11,4.0
1990 to 1991,Pasture,Urban Infrastructure,9,12,2.0
1990 to 1991,Pasture,Wetland,9,13,0.0
1990 to 1991,"River, Lake and Ocean",Salt flat,10,11,20.0
1990 to 1991,"River, Lake and Ocean",Urban Infrastructure,10,12,0.0
1990 to 1991,"River, Lake and Ocean",Wetland,10,13,0.0
1990 to 1991,Salt flat,Urban Infrastructure,11,12,0.0
1990 to 1991,Salt flat,Wetland,11,13,0.0
1990 to 1991,Urban Infrastructure,Wetland,12,13,0.0
1991 to 1992,Agriculture,Beach and Dune,0,1,0.0
1991 to 1992,Agriculture,Forest Plantation,0,2,0.0
1991 to 1992,Agriculture,Grassland,0,3,387.0
1991 to 1992,Agriculture,Mining,0,4,0.0
1991 to 1992,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
1991 to 1992,Agriculture,Natural Forest,0,6,1214.0
1991 to 1992,Agriculture,Non Observed,0,7,0.0
1991 to 1992,Agriculture,Other Non Vegetated Area,0,8,0.0
1991 to 1992,Agriculture,Pasture,0,9,9055.0
1991 to 1992,Agriculture,"River, Lake and Ocean",0,10,29.0
1991 to 1992,Agriculture,Salt flat,0,11,0.0
1991 to 1992,Agriculture,Urban Infrastructure,0,12,0.0
1991 to 1992,Agriculture,Wetland,0,13,0.0
1991 to 1992,Beach and Dune,Forest Plantation,1,2,0.0
1991 to 1992,Beach and Dune,Grassland,1,3,0.0
1991 to 1992,Beach and Dune,Mining,1,4,0.0
1991 to 1992,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1991 to 1992,Beach and Dune,Natural Forest,1,6,0.0
1991 to 1992,Beach and Dune,Non Observed,1,7,0.0
1991 to 1992,Beach and Dune,Other Non Vegetated Area,1,8,0.0
1991 to 1992,Beach and Dune,Pasture,1,9,0.0
1991 to 1992,Beach and Dune,"River, Lake and Ocean",1,10,0.0
1991 to 1992,Beach and Dune,Salt flat,1,11,1.0
1991 to 1992,Beach and Dune,Urban Infrastructure,1,12,0.0
1991 to 1992,Beach and Dune,Wetland,1,13,0.0
1991 to 1992,Forest Plantation,Grassland,2,3,1055.0
1991 to 1992,Forest Plantation,Mining,2,4,0.0
1991 to 1992,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1991 to 1992,Forest Plantation,Natural Forest,2,6,0.0
1991 to 1992,Forest Plantation,Non Observed,2,7,0.0
1991 to 1992,Forest Plantation,Other Non Vegetated Area,2,8,0.0
1991 to 1992,Forest Plantation,Pasture,2,9,0.0
1991 to 1992,Forest Plantation,"River, Lake and Ocean",2,10,0.0
1991 to 1992,Forest Plantation,Salt flat,2,11,0.0
1991 to 1992,Forest Plantation,Urban Infrastructure,2,12,0.0
1991 to 1992,Forest Plantation,Wetland,2,13,0.0
1991 to 1992,Grassland,Mining,3,4,1.0
1991 to 1992,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1991 to 1992,Grassland,Natural Forest,3,6,0.0
1991 to 1992,Grassland,Non Observed,3,7,20.0
1991 to 1992,Grassland,Other Non Vegetated Area,3,8,4.0
1991 to 1992,Grassland,Pasture,3,9,4.0
1991 to 1992,Grassland,"River, Lake and Ocean",3,10,49082.0
1991 to 1992,Grassland,Salt flat,3,11,424.0
1991 to 1992,Grassland,Urban Infrastructure,3,12,1.0
1991 to 1992,Grassland,Wetland,3,13,0.0
1991 to 1992,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1991 to 1992,Mining,Natural Forest,4,6,0.0
1991 to 1992,Mining,Non Observed,4,7,0.0
1991 to 1992,Mining,Other Non Vegetated Area,4,8,0.0
1991 to 1992,Mining,Pasture,4,9,0.0
1991 to 1992,Mining,"River, Lake and Ocean",4,10,0.0
1991 to 1992,Mining,Salt flat,4,11,0.0
1991 to 1992,Mining,Urban Infrastructure,4,12,0.0
1991 to 1992,Mining,Wetland,4,13,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
1991 to 1992,Natural Forest,Non Observed,6,7,62.0
1991 to 1992,Natural Forest,Other Non Vegetated Area,6,8,15.0
1991 to 1992,Natural Forest,Pasture,6,9,15.0
1991 to 1992,Natural Forest,"River, Lake and Ocean",6,10,136555.0
1991 to 1992,Natural Forest,Salt flat,6,11,5.0
1991 to 1992,Natural Forest,Urban Infrastructure,6,12,2.0
1991 to 1992,Natural Forest,Wetland,6,13,0.0
1991 to 1992,Non Observed,Other Non Vegetated Area,7,8,0.0
1991 to 1992,Non Observed,Pasture,7,9,0.0
1991 to 1992,Non Observed,"River, Lake and Ocean",7,10,6.0
1991 to 1992,Non Observed,Salt flat,7,11,1.0
1991 to 1992,Non Observed,Urban Infrastructure,7,12,0.0
1991 to 1992,Non Observed,Wetland,7,13,0.0
1991 to 1992,Other Non Vegetated Area,Pasture,8,9,1.0
1991 to 1992,Other Non Vegetated Area,"River, Lake and Ocean",8,10,1.0
1991 to 1992,Other Non Vegetated Area,Salt flat,8,11,0.0
1991 to 1992,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
1991 to 1992,Other Non Vegetated Area,Wetland,8,13,0.0
1991 to 1992,Pasture,"River, Lake and Ocean",9,10,15244.0
1991 to 1992,Pasture,Salt flat,9,11,1.0
1991 to 1992,Pasture,Urban Infrastructure,9,12,1.0
1991 to 1992,Pasture,Wetland,9,13,0.0
1991 to 1992,"River, Lake and Ocean",Salt flat,10,11,28.0
1991 to 1992,"River, Lake and Ocean",Urban Infrastructure,10,12,0.0
1991 to 1992,"River, Lake and Ocean",Wetland,10,13,0.0
1991 to 1992,Salt flat,Urban Infrastructure,11,12,0.0
1991 to 1992,Salt flat,Wetland,11,13,0.0
1991 to 1992,Urban Infrastructure,Wetland,12,13,0.0
1992 to 1993,Agriculture,Beach and Dune,0,1,0.0
1992 to 1993,Agriculture,Forest Plantation,0,2,0.0
1992 to 1993,Agriculture,Grassland,0,3,423.0
1992 to 1993,Agriculture,Mining,0,4,0.0
1992 to 1993,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
1992 to 1993,Agriculture,Natural Forest,0,6,976.0
1992 to 1993,Agriculture,Non Observed,0,7,0.0
1992 to 1993,Agriculture,Other Non Vegetated Area,0,8,0.0
1992 to 1993,Agriculture,Pasture,0,9,11357.0
1992 to 1993,Agriculture,"River, Lake and Ocean",0,10,0.0
1992 to 1993,Agriculture,Salt flat,0,11,0.0
1992 to 1993,Agriculture,Urban Infrastructure,0,12,0.0
1992 to 1993,Agriculture,Wetland,0,13,0.0
1992 to 1993,Beach and Dune,Forest Plantation,1,2,0.0
1992 to 1993,Beach and Dune,Grassland,1,3,0.0
1992 to 1993,Beach and Dune,Mining,1,4,0.0
1992 to 1993,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1992 to 1993,Beach and Dune,Natural Forest,1,6,0.0
1992 to 1993,Beach and Dune,Non Observed,1,7,0.0
1992 to 1993,Beach and Dune,Other Non Vegetated Area,1,8,0.0
1992 to 1993,Beach and Dune,Pasture,1,9,0.0
1992 to 1993,Beach and Dune,"River, Lake and Ocean",1,10,0.0
1992 to 1993,Beach and Dune,Salt flat,1,11,2.0
1992 to 1993,Beach and Dune,Urban Infrastructure,1,12,0.0
1992 to 1993,Beach and Dune,Wetland,1,13,0.0
1992 to 1993,Forest Plantation,Grassland,2,3,519.0
1992 to 1993,Forest Plantation,Mining,2,4,0.0
1992 to 1993,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1992 to 1993,Forest Plantation,Natural Forest,2,6,0.0
1992 to 1993,Forest Plantation,Non Observed,2,7,0.0
1992 to 1993,Forest Plantation,Other Non Vegetated Area,2,8,0.0
1992 to 1993,Forest Plantation,Pasture,2,9,0.0
1992 to 1993,Forest Plantation,"River, Lake and Ocean",2,10,0.0
1992 to 1993,Forest Plantation,Salt flat,2,11,0.0
1992 to 1993,Forest Plantation,Urban Infrastructure,2,12,0.0
1992 to 1993,Forest Plantation,Wetland,2,13,0.0
1992 to 1993,Grassland,Mining,3,4,1.0
1992 to 1993,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1992 to 1993,Grassland,Natural Forest,3,6,0.0
1992 to 1993,Grassland,Non Observed,3,7,18.0
1992 to 1993,Grassland,Other Non Vegetated Area,3,8,0.0
1992 to 1993,Grassland,Pasture,3,9,0.0
1992 to 1993,Grassland,"River, Lake and Ocean",3,10,55699.0
1992 to 1993,Grassland,Salt flat,3,11,257.0
1992 to 1993,Grassland,Urban Infrastructure,3,12,1.0
1992 to 1993,Grassland,Wetland,3,13,0.0
1992 to 1993,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1992 to 1993,Mining,Natural Forest,4,6,0.0
1992 to 1993,Mining,Non Observed,4,7,0.0
1992 to 1993,Mining,Other Non Vegetated Area,4,8,0.0
1992 to 1993,Mining,Pasture,4,9,0.0
1992 to 1993,Mining,"River, Lake and Ocean",4,10,0.0
1992 to 1993,Mining,Salt flat,4,11,0.0
1992 to 1993,Mining,Urban Infrastructure,4,12,0.0
1992 to 1993,Mining,Wetland,4,13,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
1992 to 1993,Natural Forest,Non Observed,6,7,54.0
1992 to 1993,Natural Forest,Other Non Vegetated Area,6,8,0.0
1992 to 1993,Natural Forest,Pasture,6,9,0.0
1992 to 1993,Natural Forest,"River, Lake and Ocean",6,10,74492.0
1992 to 1993,Natural Forest,Salt flat,6,11,28.0
1992 to 1993,Natural Forest,Urban Infrastructure,6,12,1.0
1992 to 1993,Natural Forest,Wetland,6,13,0.0
1992 to 1993,Non Observed,Other Non Vegetated Area,7,8,0.0
1992 to 1993,Non Observed,Pasture,7,9,0.0
1992 to 1993,Non Observed,"River, Lake and Ocean",7,10,10.0
1992 to 1993,Non Observed,Salt flat,7,11,1.0
1992 to 1993,Non Observed,Urban Infrastructure,7,12,0.0
1992 to 1993,Non Observed,Wetland,7,13,0.0
1992 to 1993,Other Non Vegetated Area,Pasture,8,9,0.0
1992 to 1993,Other Non Vegetated Area,"River, Lake and Ocean",8,10,0.0
1992 to 1993,Other Non Vegetated Area,Salt flat,8,11,0.0
1992 to 1993,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
1992 to 1993,Other Non Vegetated Area,Wetland,8,13,0.0
1992 to 1993,Pasture,"River, Lake and Ocean",9,10,8198.0
1992 to 1993,Pasture,Salt flat,9,11,1.0
1992 to 1993,Pasture,Urban Infrastructure,9,12,1.0
1992 to 1993,Pasture,Wetland,9,13,0.0
1992 to 1993,"River, Lake and Ocean",Salt flat,10,11,19.0
1992 to 1993,"River, Lake and Ocean",Urban Infrastructure,10,12,0.0
1992 to 1993,"River, Lake and Ocean",Wetland,10,13,0.0
1992 to 1993,Salt flat,Urban Infrastructure,11,12,0.0
1992 to 1993,Salt flat,Wetland,11,13,0.0
1992 to 1993,Urban Infrastructure,Wetland,12,13,0.0
1993 to 1994,Agriculture,Beach and Dune,0,1,0.0
1993 to 1994,Agriculture,Forest Plantation,0,2,0.0
1993 to 1994,Agriculture,Grassland,0,3,448.0
1993 to 1994,Agriculture,Mining,0,4,0.0
1993 to 1994,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
1993 to 1994,Agriculture,Natural Forest,0,6,2368.0
1993 to 1994,Agriculture,Non Observed,0,7,0.0
1993 to 1994,Agriculture,Other Non Vegetated Area,0,8,0.0
1993 to 1994,Agriculture,Pasture,0,9,15918.0
1993 to 1994,Agriculture,"River, Lake and Ocean",0,10,7.0
1993 to 1994,Agriculture,Salt flat,0,11,0.0
1993 to 1994,Agriculture,Urban Infrastructure,0,12,1.0
1993 to 1994,Agriculture,Wetland,0,13,0.0
1993 to 1994,Beach and Dune,Forest Plantation,1,2,0.0
1993 to 1994,Beach and Dune,Grassland,1,3,0.0
1993 to 1994,Beach and Dune,Mining,1,4,0.0
1993 to 1994,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1993 to 1994,Beach and Dune,Natural Forest,1,6,0.0
1993 to 1994,Beach and Dune,Non Observed,1,7,0.0
1993 to 1994,Beach and Dune,Other Non Vegetated Area,1,8,0.0
1993 to 1994,Beach and Dune,Pasture,1,9,0.0
1993 to 1994,Beach and Dune,"River, Lake and Ocean",1,10,0.0
1993 to 1994,Beach and Dune,Salt flat,1,11,1.0
1993 to 1994,Beach and Dune,Urban Infrastructure,1,12,0.0
1993 to 1994,Beach and Dune,Wetland,1,13,0.0
1993 to 1994,Forest Plantation,Grassland,2,3,6.0
1993 to 1994,Forest Plantation,Mining,2,4,0.0
1993 to 1994,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1993 to 1994,Forest Plantation,Natural Forest,2,6,0.0
1993 to 1994,Forest Plantation,Non Observed,2,7,0.0
1993 to 1994,Forest Plantation,Other Non Vegetated Area,2,8,0.0
1993 to 1994,Forest Plantation,Pasture,2,9,0.0
1993 to 1994,Forest Plantation,"River, Lake and Ocean",2,10,0.0
1993 to 1994,Forest Plantation,Salt flat,2,11,0.0
1993 to 1994,Forest Plantation,Urban Infrastructure,2,12,0.0
1993 to 1994,Forest Plantation,Wetland,2,13,0.0
1993 to 1994,Grassland,Mining,3,4,1.0
1993 to 1994,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1993 to 1994,Grassland,Natural Forest,3,6,0.0
1993 to 1994,Grassland,Non Observed,3,7,8.0
1993 to 1994,Grassland,Other Non Vegetated Area,3,8,8.0
1993 to 1994,Grassland,Pasture,3,9,21.0
1993 to 1994,Grassland,"River, Lake and Ocean",3,10,39722.0
1993 to 1994,Grassland,Salt flat,3,11,96.0
1993 to 1994,Grassland,Urban Infrastructure,3,12,0.0
1993 to 1994,Grassland,Wetland,3,13,0.0
1993 to 1994,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1993 to 1994,Mining,Natural Forest,4,6,0.0
1993 to 1994,Mining,Non Observed,4,7,0.0
1993 to 1994,Mining,Other Non Vegetated Area,4,8,0.0
1993 to 1994,Mining,Pasture,4,9,0.0
1993 to 1994,Mining,"River, Lake and Ocean",4,10,0.0
1993 to 1994,Mining,Salt flat,4,11,0.0
1993 to 1994,Mining,Urban Infrastructure,4,12,0.0
1993 to 1994,Mining,Wetland,4,13,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
1993 to 1994,Natural Forest,Non Observed,6,7,42.0
1993 to 1994,Natural Forest,Other Non Vegetated Area,6,8,40.0
1993 to 1994,Natural Forest,Pasture,6,9,40.0
1993 to 1994,Natural Forest,"River, Lake and Ocean",6,10,90954.0
1993 to 1994,Natural Forest,Salt flat,6,11,17.0
1993 to 1994,Natural Forest,Urban Infrastructure,6,12,2.0
1993 to 1994,Natural Forest,Wetland,6,13,0.0
1993 to 1994,Non Observed,Other Non Vegetated Area,7,8,0.0
1993 to 1994,Non Observed,Pasture,7,9,0.0
1993 to 1994,Non Observed,"River, Lake and Ocean",7,10,29.0
1993 to 1994,Non Observed,Salt flat,7,11,0.0
1993 to 1994,Non Observed,Urban Infrastructure,7,12,0.0
1993 to 1994,Non Observed,Wetland,7,13,0.0
1993 to 1994,Other Non Vegetated Area,Pasture,8,9,84.0
1993 to 1994,Other Non Vegetated Area,"River, Lake and Ocean",8,10,16.0
1993 to 1994,Other Non Vegetated Area,Salt flat,8,11,0.0
1993 to 1994,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
1993 to 1994,Other Non Vegetated Area,Wetland,8,13,0.0
1993 to 1994,Pasture,"River, Lake and Ocean",9,10,12226.0
1993 to 1994,Pasture,Salt flat,9,11,0.0
1993 to 1994,Pasture,Urban Infrastructure,9,12,0.0
1993 to 1994,Pasture,Wetland,9,13,0.0
1993 to 1994,"River, Lake and Ocean",Salt flat,10,11,7.0
1993 to 1994,"River, Lake and Ocean",Urban Infrastructure,10,12,1.0
1993 to 1994,"River, Lake and Ocean",Wetland,10,13,0.0
1993 to 1994,Salt flat,Urban Infrastructure,11,12,0.0
1993 to 1994,Salt flat,Wetland,11,13,0.0
1993 to 1994,Urban Infrastructure,Wetland,12,13,0.0
1994 to 1995,Agriculture,Beach and Dune,0,1,0.0
1994 to 1995,Agriculture,Forest Plantation,0,2,0.0
1994 to 1995,Agriculture,Grassland,0,3,535.0
1994 to 1995,Agriculture,Mining,0,4,0.0
1994 to 1995,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
1994 to 1995,Agriculture,Natural Forest,0,6,1047.0
1994 to 1995,Agriculture,Non Observed,0,7,1.0
1994 to 1995,Agriculture,Other Non Vegetated Area,0,8,0.0
1994 to 1995,Agriculture,Pasture,0,9,12320.0
1994 to 1995,Agriculture,"River, Lake and Ocean",0,10,3.0
1994 to 1995,Agriculture,Salt flat,0,11,0.0
1994 to 1995,Agriculture,Urban Infrastructure,0,12,0.0
1994 to 1995,Agriculture,Wetland,0,13,0.0
1994 to 1995,Beach and Dune,Forest Plantation,1,2,0.0
1994 to 1995,Beach and Dune,Grassland,1,3,0.0
1994 to 1995,Beach and Dune,Mining,1,4,0.0
1994 to 1995,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1994 to 1995,Beach and Dune,Natural Forest,1,6,0.0
1994 to 1995,Beach and Dune,Non Observed,1,7,1.0
1994 to 1995,Beach and Dune,Other Non Vegetated Area,1,8,0.0
1994 to 1995,Beach and Dune,Pasture,1,9,0.0
1994 to 1995,Beach and Dune,"River, Lake and Ocean",1,10,0.0
1994 to 1995,Beach and Dune,Salt flat,1,11,2.0
1994 to 1995,Beach and Dune,Urban Infrastructure,1,12,0.0
1994 to 1995,Beach and Dune,Wetland,1,13,0.0
1994 to 1995,Forest Plantation,Grassland,2,3,1144.0
1994 to 1995,Forest Plantation,Mining,2,4,0.0
1994 to 1995,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1994 to 1995,Forest Plantation,Natural Forest,2,6,0.0
1994 to 1995,Forest Plantation,Non Observed,2,7,0.0
1994 to 1995,Forest Plantation,Other Non Vegetated Area,2,8,0.0
1994 to 1995,Forest Plantation,Pasture,2,9,0.0
1994 to 1995,Forest Plantation,"River, Lake and Ocean",2,10,15.0
1994 to 1995,Forest Plantation,Salt flat,2,11,0.0
1994 to 1995,Forest Plantation,Urban Infrastructure,2,12,0.0
1994 to 1995,Forest Plantation,Wetland,2,13,0.0
1994 to 1995,Grassland,Mining,3,4,1.0
1994 to 1995,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1994 to 1995,Grassland,Natural Forest,3,6,0.0
1994 to 1995,Grassland,Non Observed,3,7,13.0
1994 to 1995,Grassland,Other Non Vegetated Area,3,8,13.0
1994 to 1995,Grassland,Pasture,3,9,24.0
1994 to 1995,Grassland,"River, Lake and Ocean",3,10,45047.0
1994 to 1995,Grassland,Salt flat,3,11,197.0
1994 to 1995,Grassland,Urban Infrastructure,3,12,1.0
1994 to 1995,Grassland,Wetland,3,13,0.0
1994 to 1995,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1994 to 1995,Mining,Natural Forest,4,6,0.0
1994 to 1995,Mining,Non Observed,4,7,0.0
1994 to 1995,Mining,Other Non Vegetated Area,4,8,0.0
1994 to 1995,Mining,Pasture,4,9,0.0
1994 to 1995,Mining,"River, Lake and Ocean",4,10,0.0
1994 to 1995,Mining,Salt flat,4,11,0.0
1994 to 1995,Mining,Urban Infrastructure,4,12,0.0
1994 to 1995,Mining,Wetland,4,13,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
